gameid,period,clock,h_pts,a_pts,team,playerid,player,type,subtype,result,x,y,dist,desc,season,outcome,lag1,lag2,lag3
20900332,4,PT10M29.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Layup Shot,Missed,0,0,0,MISS Curry  Layup,2010,0,0,1,1
20900332,4,PT10M03.00S,75.0,70.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-239,33,24,Curry 24' 3PT Jump Shot (13 PTS) (Ellis 2 AST),2010,1,0,0,1
20900332,4,PT01M02.00S,98.0,91.0,GSW,201939,S. Curry,Made Shot,Driving Layup Shot,Made,0,0,0,Curry  Driving Layup (17 PTS),2010,1,1,0,0
20900345,2,PT00M39.90S,67.0,57.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,-125,126,18,Curry 18' Step Back Jump Shot (4 PTS),2010,1,1,0,0
20900345,2,PT00M12.90S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,12,190,19,MISS Curry 19' Jump Shot,2010,0,1,1,0
20900345,3,PT10M46.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-27,246,25,MISS Curry 25' 3PT Jump Shot,2010,0,0,1,1
20900345,3,PT09M58.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-64,48,8,MISS Curry 8' Jump Shot,2010,0,0,0,1
20900345,3,PT06M59.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Layup Shot,Missed,0,0,0,MISS Curry  Layup,2010,0,0,0,0
20900345,3,PT04M34.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-179,181,25,MISS Curry 25' 3PT Jump Shot,2010,0,0,0,0
20900345,3,PT03M45.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,182,4,18,MISS Curry 18' Jump Shot,2010,0,0,0,0
20900345,3,PT00M53.90S,94.0,67.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-226,-22,0,Curry  3PT Jump Shot (8 PTS) (George 1 AST),2010,1,0,0,0
20900345,4,PT04M54.00S,110.0,89.0,GSW,201939,S. Curry,Made Shot,Driving Layup Shot,Made,0,0,0,Curry  Driving Layup (10 PTS),2010,1,1,0,0
20900345,4,PT01M17.00S,114.0,100.0,GSW,201939,S. Curry,Made Shot,Layup Shot,Made,0,0,0,Curry  Layup (14 PTS),2010,1,1,1,0
20900369,1,PT00M31.90S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-224,50,0,MISS Curry  3PT Jump Shot,2010,0,1,0,1
20900369,2,PT10M25.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Running Jump Shot,Missed,47,36,6,MISS Curry 6' Running Jump Shot,2010,0,0,1,0
20900369,3,PT06M52.00S,57.0,61.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,54,198,21,Curry 21' Pullup Jump Shot (6 PTS) (Ellis 3 AST),2010,1,0,0,1
20900369,3,PT05M47.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,149,241,28,MISS Curry 28' 3PT Jump Shot,2010,0,1,0,0
20900369,3,PT02M06.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-114,-2,11,MISS Curry 11' Jump Shot,2010,0,0,1,0
20900369,3,PT01M31.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Reverse Layup Shot,Missed,-24,0,2,MISS Curry 2' Reverse Layup,2010,0,0,0,1
20900369,3,PT00M03.70S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,18,78,8,MISS Curry 8' Jump Shot,2010,0,0,0,0
20900369,4,PT00M48.10S,90.0,99.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,58,86,10,Curry 10' Jump Shot (8 PTS),2010,1,0,0,0
20900383,1,PT06M25.00S,19.0,13.0,GSW,201939,S. Curry,Made Shot,Running Hook Shot,Made,65,15,7,Curry 7' Running Hook Shot (9 PTS),2010,1,1,1,1
20900383,1,PT05M28.00S,22.0,17.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-204,145,25,Curry 25' 3PT Pullup Jump Shot (12 PTS) (Ellis 2 AST),2010,1,1,1,1
20900383,1,PT05M09.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-152,219,27,MISS Curry 27' 3PT Jump Shot,2010,0,1,1,1
20900383,1,PT02M40.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Layup Shot,Missed,-11,15,2,MISS Curry 2' Layup,2010,0,0,1,1
20900383,2,PT08M10.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,26,93,10,MISS Curry 10' Jump Shot,2010,0,0,0,1
20900383,2,PT07M46.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,65,164,18,MISS Curry 18' Jump Shot,2010,0,0,0,0
20900383,2,PT05M39.00S,46.0,47.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-52,254,26,Curry 26' 3PT Pullup Jump Shot (17 PTS),2010,1,0,0,0
20900383,2,PT00M01.90S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-166,143,22,MISS Curry 22' Jump Shot,2010,0,1,0,0
20900383,3,PT06M56.00S,67.0,66.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,181,121,22,Curry 22' Step Back Jump Shot (19 PTS),2010,1,0,1,0
20900383,3,PT04M15.00S,74.0,75.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,7,279,28,Curry 28' 3PT Pullup Jump Shot (22 PTS) (Ellis 6 AST),2010,1,1,0,1
20900383,4,PT11M33.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-229,0,0,MISS Curry  3PT Jump Shot,2010,0,1,1,0
20900383,4,PT07M10.00S,93.0,98.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,9,269,27,Curry 27' 3PT Pullup Jump Shot (27 PTS) (Watson 3 AST),2010,1,0,1,1
20900383,4,PT05M47.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,231,42,0,MISS Curry  3PT Jump Shot,2010,0,1,0,1
20900383,4,PT00M10.80S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,81,255,27,MISS Curry 27' 3PT Jump Shot,2010,0,0,1,0
20900409,1,PT04M38.00S,19.0,24.0,GSW,201939,S. Curry,Made Shot,Driving Layup Shot,Made,0,0,0,Curry  Driving Layup (6 PTS) (Maggette 3 AST),2010,1,0,1,1
20900409,1,PT02M09.00S,23.0,29.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,94,123,15,Curry 15' Jump Shot (8 PTS),2010,1,1,0,1
20900409,1,PT00M33.90S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-23,269,27,MISS Curry 27' 3PT Jump Shot,2010,0,1,1,0
20900409,2,PT10M52.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,116,160,20,MISS Curry 20' Jump Shot,2010,0,0,1,1
20900409,2,PT02M26.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-122,137,18,MISS Curry 18' Jump Shot,2010,0,0,0,1
20900409,3,PT10M46.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Reverse Layup Shot,Missed,0,0,0,MISS Curry  Reverse Layup,2010,0,0,0,0
20900409,3,PT05M03.00S,83.0,74.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-122,219,25,Curry 25' 3PT Jump Shot (11 PTS) (C. Hunter 2 AST),2010,1,0,0,0
20900409,3,PT02M36.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,84,252,27,MISS Curry 27' 3PT Jump Shot,2010,0,1,0,0
20900409,3,PT00M47.90S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Reverse Layup Shot,Missed,0,0,0,MISS Curry  Reverse Layup,2010,0,0,1,0
20900409,4,PT07M00.00S,102.0,91.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-150,189,24,Curry 24' 3PT Jump Shot (14 PTS) (Ellis 3 AST),2010,1,0,0,1
20900409,4,PT04M37.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,130,228,26,MISS Curry 26' 3PT Jump Shot,2010,0,1,0,0
20900409,4,PT01M37.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Layup Shot,Missed,0,0,0,MISS Curry  Layup,2010,0,0,1,0
20900419,2,PT08M12.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,147,89,17,MISS Curry 17' Jump Shot,2010,0,1,1,0
20900419,2,PT05M05.00S,40.0,39.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,154,203,25,Curry 25' 3PT Jump Shot (7 PTS) (Maggette 1 AST),2010,1,0,1,1
20900419,2,PT03M27.00S,45.0,45.0,GSW,201939,S. Curry,Made Shot,Driving Reverse Layup Shot,Made,0,0,0,Curry Driving Reverse Layup (9 PTS),2010,1,1,0,1
20900419,2,PT01M15.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,53,88,10,MISS Curry 10' Jump Shot,2010,0,1,1,0
20900419,3,PT08M29.00S,66.0,63.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-92,249,27,Curry 27' 3PT Jump Shot (12 PTS) (Watson 1 AST),2010,1,0,1,1
20900419,3,PT03M04.00S,74.0,77.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-237,25,24,Curry 24' 3PT Jump Shot (17 PTS) (Ellis 4 AST),2010,1,1,0,1
20900419,3,PT00M58.90S,,,GSW,201939,S. Curry,Missed Shot,Layup Shot,Missed,0,0,0,MISS Curry Layup,2010,0,1,1,0
20900419,4,PT08M34.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-136,67,15,MISS Curry 15' Jump Shot,2010,0,0,1,1
20900419,4,PT02M43.00S,,,GSW,201939,S. Curry,Missed Shot,Layup Shot,Missed,0,0,0,MISS Curry Layup,2010,0,0,0,1
20900419,4,PT00M57.90S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-193,172,26,MISS Curry 26' 3PT Jump Shot,2010,0,0,0,0
20900438,2,PT10M13.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Floating Jump shot,Missed,32,6,3,MISS Curry 3' Floating Jump Shot,2010,0,0,1,1
20900438,2,PT04M11.00S,58.0,61.0,GSW,201939,S. Curry,Made Shot,Fadeaway Jump Shot,Made,132,75,15,Curry 15' Fadeaway Jumper (8 PTS),2010,1,0,0,1
20900438,2,PT01M38.00S,65.0,65.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,122,235,26,Curry 26' 3PT Pullup Jump Shot (11 PTS),2010,1,1,0,0
20900438,3,PT10M58.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-70,194,21,MISS Curry 21' Jump Shot,2010,0,1,1,0
20900438,3,PT07M29.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Floating Jump shot,Missed,39,56,7,MISS Curry 7' Floating Jump Shot,2010,0,0,1,1
20900438,3,PT05M43.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-86,242,26,MISS Curry 26' 3PT Jump Shot,2010,0,0,0,1
20900438,3,PT04M57.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,18,53,6,MISS Curry 6' Jump Shot,2010,0,0,0,0
20900451,1,PT07M13.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-133,1,13,MISS Curry 13' Jump Shot,2010,0,0,0,0
20900458,1,PT02M12.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-117,228,26,MISS Curry 26' 3PT Jump Shot,2010,0,0,1,1
20900458,1,PT00M44.60S,27.0,33.0,GSW,201939,S. Curry,Made Shot,Floating Jump shot,Made,91,26,9,Curry 9' Floating Jump Shot (9 PTS),2010,1,0,0,1
20900458,2,PT02M26.00S,46.0,55.0,GSW,201939,S. Curry,Made Shot,Driving Layup Shot,Made,0,0,0,Curry  Driving Layup (11 PTS),2010,1,1,0,0
20900458,2,PT01M54.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Layup Shot,Missed,0,0,0,MISS Curry  Layup,2010,0,1,1,0
20900458,2,PT01M10.00S,49.0,57.0,GSW,201939,S. Curry,Made Shot,Turnaround Jump Shot,Made,129,153,20,Curry 20' Turnaround Jump Shot (13 PTS),2010,1,0,1,1
20900458,3,PT07M09.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-87,216,23,MISS Curry 23' Jump Shot,2010,0,1,0,1
20900458,3,PT06M53.00S,70.0,71.0,GSW,201939,S. Curry,Made Shot,Driving Layup Shot,Made,0,0,0,Curry  Driving Layup (15 PTS),2010,1,0,1,0
20900487,2,PT03M30.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,189,22,19,MISS Curry 19' Jump Shot,2010,0,1,1,0
20900487,2,PT02M57.00S,49.0,54.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,193,6,19,Curry 19' Jump Shot (7 PTS),2010,1,0,1,1
20900487,4,PT11M40.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-24,263,26,MISS Curry 26' 3PT Jump Shot,2010,0,1,0,1
20900487,4,PT10M22.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,2,225,23,MISS Curry 23' Jump Shot,2010,0,0,1,0
20900487,4,PT07M11.00S,86.0,80.0,GSW,201939,S. Curry,Made Shot,Running Jump Shot,Made,-105,11,11,Curry 11' Running Jump Shot (9 PTS) (Turiaf 2 AST),2010,1,0,0,1
20900487,4,PT05M53.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Step Back Jump shot,Missed,154,88,18,MISS Curry 18' Step Back Jump Shot,2010,0,1,0,0
20900487,4,PT00M17.90S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-116,194,23,MISS Curry 23' Jump Shot,2010,0,0,1,0
20900503,1,PT03M43.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,156,154,22,MISS Curry 22' Jump Shot,2010,0,1,1,1
20900503,1,PT00M32.10S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Driving Layup Shot,Missed,0,0,0,MISS Curry  Driving Layup,2010,0,0,1,1
20900503,2,PT10M38.00S,30.0,35.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-161,89,18,Curry 18' Jump Shot (10 PTS),2010,1,0,0,1
20900503,2,PT09M04.00S,34.0,37.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-136,124,18,Curry 18' Jump Shot (12 PTS) (Biedrins 1 AST),2010,1,1,0,0
20900503,2,PT08M19.00S,36.0,40.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,232,22,0,Curry  3PT Jump Shot (15 PTS) (Ellis 2 AST),2010,1,1,1,0
20900503,2,PT01M08.00S,59.0,57.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,232,70,24,Curry 24' 3PT Jump Shot (18 PTS) (Morrow 1 AST),2010,1,1,1,1
20900503,2,PT00M37.80S,62.0,59.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,146,170,22,Curry 22' Jump Shot (20 PTS),2010,1,1,1,1
20900503,4,PT05M09.00S,109.0,111.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-162,187,25,Curry 25' 3PT Jump Shot (23 PTS),2010,1,1,1,1
20900503,4,PT02M50.00S,113.0,118.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-177,185,26,Curry 26' 3PT Jump Shot (26 PTS),2010,1,1,1,1
20900503,4,PT01M01.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Floating Jump shot,Missed,-12,114,11,MISS Curry 11' Floating Jump Shot,2010,0,1,1,1
20900511,2,PT09M05.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-234,88,25,MISS Curry 25' 3PT Jump Shot,2010,0,1,1,0
20900511,2,PT08M38.00S,30.0,43.0,GSW,201939,S. Curry,Made Shot,Driving Layup Shot,Made,0,0,0,Curry  Driving Layup (8 PTS),2010,1,0,1,1
20900511,2,PT07M04.00S,32.0,47.0,GSW,201939,S. Curry,Made Shot,Driving Layup Shot,Made,0,0,0,Curry  Driving Layup (10 PTS),2010,1,1,0,1
20900511,2,PT06M21.00S,34.0,49.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,110,145,18,Curry 18' Jump Shot (12 PTS) (Turiaf 1 AST),2010,1,1,1,0
20900511,3,PT11M07.00S,46.0,65.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,58,55,8,Curry 8' Pullup Jump Shot (14 PTS),2010,1,1,1,1
20900511,3,PT09M38.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,56,246,25,MISS Curry 25' 3PT Jump Shot,2010,0,1,1,1
20900511,4,PT11M37.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-140,139,20,MISS Curry 20' Jump Shot,2010,0,0,1,1
20900511,4,PT11M13.00S,69.0,80.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-34,138,14,Curry 14' Pullup Jump Shot (16 PTS),2010,1,0,0,1
20900529,1,PT06M12.00S,16.0,14.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,105,167,20,Curry 20' Pullup Jump Shot (6 PTS),2010,1,1,0,1
20900529,1,PT05M02.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-223,9,0,MISS Curry  3PT Jump Shot,2010,0,1,1,0
20900529,2,PT03M45.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,159,66,17,MISS Curry 17' Jump Shot,2010,0,0,1,1
20900529,3,PT11M03.00S,48.0,63.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,92,157,18,Curry 18' Pullup Jump Shot (8 PTS),2010,1,0,0,1
20900529,3,PT09M58.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,207,6,21,MISS Curry 21' Jump Shot,2010,0,1,0,0
20900529,3,PT06M50.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-60,194,20,MISS Curry 20' Jump Shot,2010,0,0,1,0
20900529,4,PT05M03.00S,94.0,98.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-27,258,26,Curry 26' 3PT Pullup Jump Shot (11 PTS) (Morrow 1 AST),2010,1,0,0,1
20900552,1,PT04M32.00S,20.0,13.0,GSW,201939,S. Curry,Made Shot,Driving Finger Roll Layup Shot,Made,18,19,3,Curry 3' Driving Finger Roll Layup (4 PTS),2010,1,1,0,0
20900552,1,PT03M30.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,78,178,19,MISS Curry 19' Jump Shot,2010,0,1,1,0
20900552,2,PT09M11.00S,,,GSW,201939,S. Curry,Missed Shot,Reverse Layup Shot,Missed,18,17,2,MISS Curry 2' Reverse Layup,2010,0,0,1,1
20900552,2,PT00M37.30S,53.0,62.0,GSW,201939,S. Curry,Made Shot,Floating Jump shot,Made,23,23,3,Curry 3' Floating Jump Shot (6 PTS),2010,1,0,0,1
20900552,3,PT11M13.00S,58.0,64.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,4,154,15,Curry 15' Pullup Jump Shot (9 PTS),2010,1,1,0,0
20900552,3,PT06M53.00S,65.0,72.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,1,178,18,Curry 18' Pullup Jump Shot (11 PTS),2010,1,1,1,0
20900552,3,PT03M50.00S,,,GSW,201939,S. Curry,Missed Shot,Layup Shot,Missed,-2,22,2,MISS Curry 2' Layup,2010,0,1,1,1
20900552,3,PT02M47.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,138,121,18,MISS Curry 18' Jump Shot,2010,0,0,1,1
20900552,4,PT04M50.00S,98.0,110.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-78,176,19,Curry 19' Pullup Jump Shot (16 PTS),2010,1,0,0,1
20900552,4,PT02M05.00S,107.0,115.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,7,268,27,Curry 27' 3PT Pullup Jump Shot (19 PTS) (Maggette 3 AST),2010,1,1,0,0
20900552,4,PT00M30.10S,114.0,117.0,GSW,201939,S. Curry,Made Shot,Driving Finger Roll Layup Shot,Made,24,11,3,Curry 3' Driving Finger Roll Layup (21 PTS),2010,1,1,1,0
20900552,4,PT00M00.90S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,173,296,34,MISS Curry 34' 3PT Jump Shot,2010,0,1,1,1
20900568,3,PT10M56.00S,47.0,54.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-185,178,26,Curry 26' 3PT Jump Shot (3 PTS) (Maggette 3 AST),2010,1,0,0,0
20900568,3,PT07M08.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-93,176,20,MISS Curry 20' Jump Shot,2010,0,1,0,0
20900568,3,PT06M42.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,147,124,19,MISS Curry 19' Jump Shot,2010,0,0,1,0
20900568,3,PT03M52.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Layup Shot,Missed,10,20,2,MISS Curry 2' Layup,2010,0,0,0,1
20900568,3,PT02M20.00S,66.0,81.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,236,0,24,Curry 24' 3PT Pullup Jump Shot (6 PTS) (Ellis 5 AST),2010,1,0,0,0
20900568,3,PT00M38.20S,74.0,87.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-125,230,26,Curry 26' 3PT Pullup Jump Shot (9 PTS),2010,1,1,0,0
20900568,4,PT10M36.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Running Jump Shot,Missed,45,15,5,MISS Curry 5' Running Jump Shot,2010,0,1,1,0
20900581,1,PT02M00.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-147,206,25,MISS Curry 25' 3PT Jump Shot,2010,0,0,1,1
20900581,2,PT08M21.00S,36.0,27.0,GSW,201939,S. Curry,Made Shot,Layup Shot,Made,18,15,2,Curry 2' Layup (6 PTS),2010,1,0,0,1
20900581,2,PT05M26.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Layup Shot,Missed,28,6,3,MISS Curry 3' Layup,2010,0,1,0,0
20900581,2,PT02M25.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,2,140,14,MISS Curry 14' Jump Shot,2010,0,0,1,0
20900581,2,PT01M11.00S,54.0,44.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-4,140,14,Curry 14' Jump Shot (10 PTS) (C. Hunter 1 AST),2010,1,0,0,1
20900581,2,PT00M39.10S,56.0,46.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,77,190,21,Curry 21' Pullup Jump Shot (12 PTS),2010,1,1,0,0
20900581,2,PT00M00.70S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-146,309,34,MISS Curry 34' 3PT Jump Shot,2010,0,1,1,0
20900581,3,PT07M16.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Layup Shot,Missed,-24,9,3,MISS Curry 3' Layup,2010,0,0,1,1
20900581,3,PT02M38.00S,77.0,73.0,GSW,201939,S. Curry,Made Shot,Driving Layup Shot,Made,0,0,0,Curry  Driving Layup (15 PTS),2010,1,0,0,1
20900581,4,PT11M48.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Running Jump Shot,Missed,113,14,11,MISS Curry 11' Running Jump Shot,2010,0,1,0,0
20900581,4,PT09M24.00S,86.0,92.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,204,143,25,Curry 25' 3PT Pullup Jump Shot (18 PTS) (Maggette 4 AST),2010,1,0,1,0
20900581,4,PT07M31.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,135,102,17,MISS Curry 17' Jump Shot,2010,0,1,0,1
20900581,4,PT02M47.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-168,14,17,MISS Curry 17' Jump Shot,2010,0,0,1,0
20900581,4,PT00M00.30S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,53,258,26,MISS Curry 26' 3PT Jump Shot,2010,0,0,0,1
20900602,1,PT03M19.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-127,118,17,MISS Curry 17' Jump Shot,2010,0,0,0,1
20900602,1,PT00M40.90S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Running Layup Shot,Missed,-15,15,2,MISS Curry 2' Running Layup,2010,0,0,0,0
20900602,2,PT11M46.00S,36.0,25.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,155,217,27,Curry 27' 3PT Pullup Jump Shot (5 PTS) (Ellis 1 AST),2010,1,0,0,0
20900602,2,PT11M23.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-32,214,22,MISS Curry 22' Jump Shot,2010,0,1,0,0
20900602,2,PT09M35.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,1,261,26,MISS Curry 26' 3PT Jump Shot,2010,0,0,1,0
20900602,2,PT03M09.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,39,104,11,MISS Curry 11' Jump Shot,2010,0,0,0,1
20900602,2,PT03M02.00S,50.0,49.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-109,242,27,Curry 27' 3PT Jump Shot (8 PTS) (Biedrins 1 AST),2010,1,0,0,0
20900602,3,PT09M25.00S,59.0,57.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,195,-5,20,Curry 20' Step Back Jump Shot (10 PTS),2010,1,1,0,0
20900602,3,PT06M52.00S,66.0,60.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,226,6,0,Curry  3PT Pullup Jump Shot (13 PTS) (Ellis 5 AST),2010,1,1,1,0
20900602,3,PT01M51.00S,78.0,79.0,GSW,201939,S. Curry,Made Shot,Floating Jump shot,Made,-48,71,9,Curry 9' Floating Jump Shot (18 PTS),2010,1,1,1,1
20900602,3,PT01M23.00S,81.0,79.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,198,184,27,Curry 27' 3PT Pullup Jump Shot (21 PTS) (Ellis 6 AST),2010,1,1,1,1
20900602,4,PT11M36.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,89,167,19,MISS Curry 19' Jump Shot,2010,0,1,1,1
20900602,4,PT10M44.00S,85.0,81.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-125,126,18,Curry 18' Pullup Jump Shot (23 PTS),2010,1,0,1,1
